General : Specimen number (included),1,,,
Specimen choice input : Material,<None>,,,
Specimen properties : Geometry,Rectangular,,,
Specimen properties : Length,50,mm,,
Specimen properties : Thickness,3,mm,,
Specimen properties : Width,11.9,mm,,
Specimen properties : Area,35.7,mm^2,,
Specimen properties : Final length,50,mm,,
Specimen properties : Final thickness,3,mm,,
Specimen properties : Final width,11.9,mm,,
Specimen properties : Final area,35.7,mm^2,,
,,,,
Time,Extension,Load,Tensile strain (Strain 1),Tensile stress
(s),(mm),(N),(mm/mm),(MPa)
73.6,6.13348,7107.26,0.0824,197.42395
73.8,6.15009,7065.69,0.08273,196.26918
74,6.16684,7025.02,0.08307,195.13947
74.2,6.18351,7012.48,0.0834,194.79106
74.4,6.20011,7114.75,0.08373,197.63197
74.6,6.2168,7081.47,0.08407,196.70752
74.8,6.2335,7028.05,0.0844,195.22368
75,6.25025,7025.04,0.08474,195.14008
75.2,6.26683,7120.62,0.08507,197.79498
75.4,6.28346,7078.82,0.0854,196.634
75.6,6.30022,7028.85,0.08573,195.24583
75.8,6.31679,7043.08,0.08607,195.64099
76,6.33342,7120.93,0.0864,197.8035
76.2,6.35015,7076.78,0.08673,196.5771
76.4,6.36693,7029.1,0.08707,195.25269
76.6,6.38351,7071.25,0.0874,196.42366
76.8,6.40014,7114.84,0.08773,197.63434
77,6.41692,7074.08,0.08807,196.5022
77.2,6.43347,7025.29,0.0884,195.1469
77.4,6.45013,7026.02,0.08873,195.16716
77.6,6.4668,7120.97,0.08907,197.80478
77.8,6.48349,7078.88,0.0894,196.63564
78,6.50015,7021.86,0.08973,195.05161
78.2,6.51685,7048.1,0.09007,195.78056
78.4,6.53348,7115.48,0.0904,197.65231
78.6,6.55021,7064.07,0.09073,196.22427
78.8,6.56681,7015.94,0.09107,194.88724
79,6.5835,7116.39,0.0914,197.67758
79.2,6.60023,7100.09,0.09173,197.22478
79.4,6.61683,7045.93,0.09207,195.72015
79.6,6.63353,7026.39,0.0924,195.1776
79.8,6.65013,7127.08,0.09273,197.97453
80,6.66682,7085.44,0.09307,196.81783
80.2,6.68352,7030.37,0.0934,195.28816
80.4,6.70015,7045.88,0.09373,195.71881
80.6,6.71682,7117.29,0.09407,197.70261
80.8,6.73348,7072.82,0.0944,196.46733
81,6.75017,7017.15,0.09473,194.92072
81.2,6.7669,7082.05,0.09507,196.72369
81.4,6.78356,7105.74,0.0954,197.38155
81.6,6.80011,7055.79,0.09573,195.99419
81.8,6.81683,7013.48,0.09607,194.81894
82,6.83346,7087.33,0.0964,196.87035
82.2,6.85019,7094.37,0.09673,197.06593
82.4,6.86682,7048.68,0.09707,195.79662
82.6,6.88349,7008.82,0.0974,194.68939
82.8,6.90024,7098.73,0.09774,197.18687
83,6.91681,7083.25,0.09807,196.75691
83.2,6.93351,7031.15,0.0984,195.30959
83.4,6.95023,7018.22,0.09873,194.95044
83.6,6.96678,7082.77,0.09907,196.74365
83.8,6.98347,7066.33,0.0994,196.28691
84,7.00014,7028.22,0.09973,195.22832
84.2,7.01677,7005.62,0.10007,194.60056
84.4,7.03355,7068.6,0.1004,196.34999
84.6,7.0501,7054.39,0.10073,195.95528
84.8,7.06685,6999.17,0.10107,194.42133
85,7.08361,6957.57,0.1014,193.26582
85.2,7.10012,7058.8,0.10173,196.07787
85.4,7.11687,7037.7,0.10207,195.49164
85.6,7.13351,6994.74,0.1024,194.29843
85.8,7.15017,6955.8,0.10273,193.21663
86,7.16684,7082.19,0.10307,196.72752
86.2,7.18341,7046.98,0.1034,195.7495
86.4,7.20022,6983.15,0.10373,193.97644
86.6,7.21683,7092.93,0.10407,197.02579
86.8,7.23343,7067.65,0.1044,196.32356
87,7.25022,7002.48,0.10473,194.5134
87.2,7.26688,6992.43,0.10507,194.23418
87.4,7.28351,7078.06,0.1054,196.61276
87.6,7.30018,7036.07,0.10573,195.44638
87.8,7.31684,6987.43,0.10607,194.09529
88,7.33354,6973.92,0.1064,193.71986
88.2,7.35014,7084.08,0.10673,196.78009
88.4,7.36674,7030.01,0.10707,195.27802
88.6,7.38362,6980.48,0.1074,193.90221
88.8,7.4001,7097.51,0.10773,197.15317
89,7.41677,7037.57,0.10807,195.48817
89.2,7.43355,6997.81,0.1084,194.38348
89.4,7.45012,7036.76,0.10873,195.46555
89.6,7.46691,6977.41,0.10907,193.81708
89.8,7.48351,7036.83,0.1094,195.46744
90,7.50009,7046.26,0.10973,195.72931
90.2,7.51687,6994.43,0.11007,194.28966
90.4,7.53344,7003.31,0.1104,194.53644
90.6,7.55011,7072.6,0.11073,196.46112
90.8,7.56689,7021.75,0.11107,195.04858
91,7.58344,6976.76,0.1114,193.79889
91.2,7.60016,7086.42,0.11173,196.84508
91.4,7.61686,7050.78,0.11207,195.85504
91.6,7.63358,6985.14,0.1124,194.03175
91.8,7.65021,7095.61,0.11273,197.10031
92,7.66676,7054.75,0.11307,195.96529
92.2,7.68357,6995.21,0.1134,194.31134
92.4,7.70009,7093.97,0.11373,197.05482
92.6,7.71675,7065.47,0.11407,196.26294
92.8,7.73353,6963.54,0.1144,193.43172
93,7.7502,7004.89,0.11473,194.58026
93.2,7.7668,7033.43,0.11507,195.37294
93.4,7.7835,6989.27,0.1154,194.14644
93.6,7.80022,6969.48,0.11573,193.5968
93.8,7.81685,7036.9,0.11607,195.46942
94,7.83349,7018.7,0.1164,194.96381
94.2,7.85012,6971.72,0.11673,193.6588
94.4,7.86688,6994.07,0.11707,194.27985
94.6,7.88345,7038.33,0.1174,195.50911
94.8,7.90011,6993,0.11773,194.24991
95,7.91687,6960,0.11807,193.33331
95.2,7.9335,6983.22,0.1184,193.97821
95.4,7.9502,6986.12,0.11873,194.0589
95.6,7.96683,6938.43,0.11907,192.73412
95.8,7.98358,6925.81,0.1194,192.38348
96,8.00019,6986.82,0.11973,194.07825
96.2,8.01682,6966.11,0.12007,193.50299
96.4,8.03343,6924.84,0.1204,192.35669
96.6,8.05024,6924.16,0.12074,192.33783
96.8,8.06675,6969.04,0.12107,193.58453
97,8.08348,6950.77,0.1214,193.07692
97.2,8.10017,6902.5,0.12173,191.73621
97.4,8.11687,6891.26,0.12207,191.42401
97.6,8.13353,6887.26,0.1224,191.31274
97.8,8.1502,6896.45,0.12273,191.56805
98,8.16695,6898.96,0.12307,191.63791
98.2,8.18346,6887.7,0.1234,191.32497
98.4,8.2001,6866.92,0.12373,190.74789
98.6,8.21682,6851.78,0.12407,190.32719
98.8,8.23349,6845.08,0.1244,190.14099
99,8.25015,6850.65,0.12473,190.2957
99.2,8.26681,6834.56,0.12507,189.84898
99.4,8.28354,6828.02,0.1254,189.66731
99.6,8.30017,6813.03,0.12573,189.25082
99.8,8.31687,6793.82,0.12607,188.71733
100,8.33353,6782.97,0.1264,188.41591
100.2,8.35022,6762.6,0.12673,187.84991
100.4,8.3668,6758.29,0.12707,187.73038
100.6,8.38346,6755.23,0.1274,187.64532
100.8,8.40016,6744.59,0.12773,187.34964
101,8.41688,6727.6,0.12807,186.87788
101.2,8.43348,6711.3,0.1284,186.42509
101.4,8.45015,6694.96,0.12873,185.97124
101.6,8.46687,6683.82,0.12907,185.66156
101.8,8.48348,6662.73,0.1294,185.07596
102,8.5002,6649.26,0.12973,184.7016
102.2,8.5168,6636.67,0.13007,184.35199
102.4,8.53356,6619.93,0.1304,183.8869
102.6,8.55016,6603.24,0.13073,183.42337
102.8,8.56677,6587.03,0.13107,182.97311
103,8.58349,6567.29,0.1314,182.42482
103.2,8.60021,6550.07,0.13173,181.94629
103.4,8.61679,6532.7,0.13207,181.46393
103.6,8.63348,6513.07,0.1324,180.91855
103.8,8.6503,6495.7,0.13274,180.43604
104,8.66681,6473.48,0.13307,179.81888
104.2,8.68354,6453.03,0.1334,179.25075
104.4,8.70014,6433.92,0.13373,178.72008
104.6,8.7168,6410.43,0.13407,178.06737
104.8,8.7335,6390.79,0.1344,177.52191
105,8.7501,6367.05,0.13473,176.86243
105.2,8.76686,6343.54,0.13507,176.20938
105.4,8.78352,6320.27,0.1354,175.56317
105.6,8.80015,6294.73,0.13573,174.85352
105.8,8.81688,6270.87,0.13607,174.1907
106,8.83351,6244.62,0.1364,173.46167
106.2,8.85018,6217.51,0.13673,172.70863
106.4,8.8669,6194.26,0.13707,172.06284
106.6,8.88347,6165.18,0.1374,171.25488
106.8,8.9002,6137.36,0.13773,170.48212
107,8.91683,6109.43,0.13807,169.70633
107.2,8.93344,6076.69,0.1384,168.79704
107.4,8.95025,6047.78,0.13874,167.99399
107.6,8.96679,6016.41,0.13907,167.12248
107.8,8.98349,5984.24,0.1394,166.22876
108,9.00021,5952.3,0.13973,165.34161
108.2,9.01691,5917.67,0.14007,164.37958
108.4,9.03354,5883,0.1404,163.41666
108.6,9.05014,5847.1,0.14073,162.41933
108.8,9.06681,5809.26,0.14107,161.36838
109,9.08353,5774.91,0.1414,160.41425
109.2,9.10011,5732.12,0.14173,159.22542
109.4,9.11686,5694.37,0.14207,158.17696
